Quality,Category,YearMade,Transmition,Fuel,Distance,Power,ValueEngene,CountSeats,CountDoor,EKO,CountOwen,QualityView,Collor,Quality2,Category2,NummVechiles,MarkerParcking,DisineIntro
1,1,"Транспортное средство, поврежденное в ДТП, Подержанные",OffRoad,03/2018,Автоматическая КП,Дизельный,93736,125 кВт (170 PS),2143,5,4/5,Евро6,1,02/2023,Белый Металлик,"Поврежденный, Транспортное средство, поврежденное в ДТП",SUV / Off-road Vehicle / Pickup Truck,220450,"Спереди, Сзади, Камера","Полностью из кожи, Черный"
1,2,"Не попадало в ДТП, Подержанные",OffRoad,10/2017,Автоматическая КП,Дизельный,113000,125 кВт (170 PS),2143,5,4/5,Евро6,1,Новые,Черный,SCHWARZ - UNILACK,Не попадало в ДТП,SUV / Off-road Vehicle / Pickup Truck,Немецкая версия,"ca. 5,0 l/100km (общее)ca. 5,5 l/100km (городской)ca. 4,7 l/100km (загородный)",ca. 129 г/км (общее),"Спереди, Сзади","Обивка, Черный"
1,3,"Не попадало в ДТП, Подержанные",OffRoad,07/2017,Автоматическая КП,Дизельный,120000,125 кВт (170 PS),2143,5,4/5,Евро6,1,Новые,Черный,SCHWARZ - UNILACK,Не попадало в ДТП,SUV / Off-road Vehicle / Pickup Truck,Немецкая версия,"ca. 5,0 l/100km (общее)ca. 5,5 l/100km (городской)ca. 4,7 l/100km (загородный)",ca. 129 г/км (общее),"Спереди, Сзади","Обивка, Черный"
1,4,"Транспортное средство, поврежденное в ДТП, Подержанные",OffRoad,03/2018,Автоматическая КП,Дизельный,32000,125 кВт (170 PS),2143,5,4/5,Euro6c,Серый Металлик,"Поврежденный, Транспортное средство, поврежденное в ДТП",SUV / Off-road Vehicle / Pickup Truck,"ca. 5,9 l/100km (общее)ca. 6,8 l/100km (городской)ca. 5,4 l/100km (загородный)",ca. 156 г/км (общее),Дизельный,"Спереди, Сзади","Алькантара, Черный",Эффективность выброса CO₂ Рассчитывается на основе измеренного уровня выброса CO₂ с учетом габаритов транспортного средства.
1,5,Подержанные,EstateCar,12/2017,Автоматическая КП,Дизельный,121282,125 кВт (170 PS),2143,5,4/5,Евро6,1,Новые,Коричневый Металлик,Citrinbraun Metallic,Универсал,421280,Немецкая версия,"ca. 5,9 l/100km (общее)ca. 6,8 l/100km (городской)ca. 5,4 l/100km (загородный)",ca. 156 г/км (общее),"Спереди, Сзади, Камера, Системы автоматического рулевого управления","Обивка, Черный"
1,6,"Не попадало в ДТП, Подержанные",OffRoad,03/2017,Автоматическая КП,Дизельный,119000,125 кВт (170 PS),2143,5,4/5,Евро6,3,03/2024,Черный,Не попадало в ДТП,SUV / Off-road Vehicle / Pickup Truck,"ca. 5,9 l/100km (общее)ca. 6,8 l/100km (городской)ca. 5,4 l/100km (загородный)",ca. 156 г/км (общее),"Спереди, Сзади, Камера, Системы автоматического рулевого управления","Полностью из кожи, Бежевый"
1,7,"Не попадало в ДТП, Подержанные",OffRoad,10/2017,Автоматическая КП,Дизельный,100000,125 кВт (170 PS),2143,5,4/5,Евро6,1,Новые,Черный,SCHWARZ - UNILACK,Не попадало в ДТП,SUV / Off-road Vehicle / Pickup Truck,Немецкая версия,"ca. 5,0 l/100km (общее)ca. 5,5 l/100km (городской)ca. 4,7 l/100km (загородный)",ca. 129 г/км (общее),"Спереди, Сзади, Системы автоматического рулевого управления","Обивка, Черный"
1,8,"Не попадало в ДТП, Подержанные",OffRoad,07/2017,Автоматическая КП,Дизельный,106987,125 кВт (170 PS),2143,5,4/5,Евро6,1,Новые,Коричневый Металлик,Citrinbraun Metallic (796U),Не попадало в ДТП,SUV / Off-road Vehicle / Pickup Truck,AMO4137,Немецкая версия,"Спереди, Сзади, Системы автоматического рулевого управления","Обивка, Черный"
1,9,"Не попадало в ДТП, Подержанные",OffRoad,09/2017,Автоматическая КП,Дизельный,99950,125 кВт (170 PS),2143,5,4/5,Евро6,2,09/2024,Черный,Не попадало в ДТП,SUV / Off-road Vehicle / Pickup Truck,"ca. 5,9 l/100km (общее)ca. 6,8 l/100km (городской)ca. 5,4 l/100km (загородный)",ca. 156 г/км (общее),"Спереди, Сзади","Обивка, Черный"
1,10,Подержанные,OffRoad,08/2017,Автоматическая КП,Дизельный,106500,125 кВт (170 PS),2143,5,4/5,Евро6,04/2023,Серый Металлик,SELENITGRAU - METALLICLACK,SUV / Off-road Vehicle / Pickup Truck,Немецкая версия,"ca. 5,0 l/100km (общее)ca. 5,5 l/100km (городской)ca. 4,7 l/100km (загородный)",ca. 129 г/км (общее),"Спереди, Сзади","Частично из кожи, Черный"
